TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,Interaction
626.8774,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
626.9108,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
626.9442,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
626.9775,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.0108,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.0441,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.0886,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.1219,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.1552,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.1886,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.2219,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.2552,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.2886,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.3219,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.3552,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.3885,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.4219,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.4553,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.4886,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.5219,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.5663,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.6108,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.6441,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.6774,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.7108,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.7441,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.7886,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.8219,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.8552,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.8885,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.9219,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.9552,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
627.9886,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
628.0219,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
628.0552,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
628.0886,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
628.1219,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
628.1552,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
628.1996,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
628.233,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
628.2664,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
628.2997,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
648.7106,2,1,0,Body,Shelves,TaskBoard,Left Taskboard Show
781.6624,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
781.7068,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
781.7513,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.2068,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.2513,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.2957,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.329,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.3735,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.4068,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.4513,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.4846,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.5291,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.5624,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.5957,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.6401,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.6735,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.7179,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.7513,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.7957,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.8401,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.8735,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.9068,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
786.9512,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
787.9179,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
787.9623,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
787.9957,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
788.0291,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
788.0735,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
788.1068,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
788.1401,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
788.1735,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
788.2068,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
788.2401,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
788.2734,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
788.3068,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
788.3401,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
788.3735,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
788.4068,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
788.4401,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
788.4734,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
789.2512,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.2845,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.3179,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.3513,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.3846,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.429,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.4623,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.4957,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.529,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.5623,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.5957,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.6401,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.6735,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.7068,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.7512,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.7845,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.8179,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
789.8623,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
790.5512,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
790.5956,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
790.6401,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
790.6735,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
790.7179,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
790.7512,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
790.7957,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
790.829,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
790.8734,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
790.9067,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
790.9512,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
790.9957,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
791.7623,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
791.8068,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
791.8512,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
791.8845,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
791.929,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
791.9623,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
792.0068,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
792.0401,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
792.0845,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
792.129,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
792.1623,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
792.2068,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
792.2512,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
793.1956,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.2401,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.2734,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.3068,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.3401,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.3734,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.4067,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.4512,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.4845,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.5289,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.5623,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.5956,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.6401,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.6734,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.7178,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.7512,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.7957,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.8401,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.8734,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.9178,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.9512,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
793.9956,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
794.0289,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
794.0734,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
794.1068,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
794.1512,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
794.1845,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
794.2289,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
794.2623,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
794.3068,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
794.3401,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
794.3734,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
794.4178,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
794.4512,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
794.4845,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
794.5289,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
806.2066,2,1,0,Body,Shelves,TaskBoard,Left Taskboard Show
818.0731,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.1176,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.162,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.2065,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.2509,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.2953,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.3398,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.3842,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.4176,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.462,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.4954,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.5398,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.5731,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.6176,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.6509,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.6954,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.7287,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.7731,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.8065,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.8398,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.8842,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.9176,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.962,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
818.9954,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
819.0398,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
819.0731,2,1,0,Body,Shelves,Hand Interaction,Vis5 Grabbed
821.3287,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
821.362,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
821.4064,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
821.4398,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
821.4842,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
821.5175,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
821.562,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
821.5953,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
821.6398,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
821.6842,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
821.7286,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
821.762,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
821.8064,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
821.8509,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
821.8842,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
821.9286,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
821.9731,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
822.0175,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
822.062,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
822.1064,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
822.1509,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
822.1842,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
822.8064,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
822.8508,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
822.8953,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
822.9286,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
822.9731,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.0175,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.062,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.0953,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.1398,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.1842,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.2175,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.262,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.2953,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.3397,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.3842,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.4286,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.462,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.5064,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.5397,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.5842,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.6175,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.662,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.6953,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.7286,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
823.7731,2,1,0,Body,Shelves,Hand Interaction,Vis3 Grabbed
824.7842,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
824.8286,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
824.8619,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
824.8953,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
824.9397,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
824.9731,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.0175,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.0508,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.0953,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.1286,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.173,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.2064,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.2509,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.2842,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.3286,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.3619,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.4064,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.4508,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.4953,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.5286,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.5731,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.6064,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.6508,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.6841,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.7175,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.762,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.8064,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.8397,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
825.8842,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
829.3397,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
829.3841,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
829.4175,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
829.4619,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
829.4952,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
829.5397,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
829.573,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
829.6174,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
829.6619,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
829.6953,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
829.7397,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
829.773,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
829.8174,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
829.8508,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
829.8841,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
829.9175,2,1,0,Body,Shelves,Hand Interaction,Vis4 Grabbed
832.0508,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.0952,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.1285,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.173,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.2174,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.2507,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.2952,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.3397,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.373,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.4174,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.4619,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.4952,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.5285,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.573,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.6063,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.6508,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.6952,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
832.7396,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
833.4285,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
833.4619,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
833.5063,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
833.5396,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
833.5729,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
833.6063,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
833.6508,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
833.6952,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
833.7396,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
833.7841,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
833.8174,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
833.8507,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
833.8952,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
833.9396,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
833.9841,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
834.0174,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
834.0618,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
834.0952,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
834.1285,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
834.173,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
834.2063,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
834.2507,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
834.2841,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
834.3285,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
834.3618,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
835.1396,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.1841,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.2285,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.2729,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.3174,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.3507,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.3951,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.4396,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.4841,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.5174,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.5618,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.5952,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.6396,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.6729,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.7174,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.7507,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.7841,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.8174,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.8618,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.8951,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.9285,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
835.9618,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
836.0063,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
836.0396,2,1,0,Body,Shelves,Hand Interaction,Vis2 Grabbed
845.4284,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
845.4728,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
845.5062,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
845.5395,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
845.5728,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
845.6061,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
845.6506,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
845.684,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
845.7173,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
845.7617,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
845.795,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
845.8284,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
845.8728,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
845.9061,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
845.9395,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
845.9839,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
846.0173,2,1,0,Body,Shelves,Hand Interaction,Vis1 Grabbed
847.8062,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
847.8506,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
847.8839,2,1,0,Body,Shelves,Hand Interaction,Vis6 Grabbed
